48,414,65,472
0,0,243,256
NaN,NaN,NaN,NaN
4,139,148,208
54,470,36,439
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
22,137,122,218
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,236,263
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
6,301,244,448
NaN,NaN,NaN,NaN
0,116,143,240
0,184,122,193
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
41,404,110,444
8,58,418,515
NaN,NaN,NaN,NaN
2,107,156,234
NaN,NaN,NaN,NaN
0,204,100,195
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,268,231
0,0,491,508
NaN,NaN,NaN,NaN
4,0,233,262
NaN,NaN,NaN,NaN
2,198,97,202
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,233,266
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,186,114,199
22,208,56,213
0,264,49,186
NaN,NaN,NaN,NaN
0,166,118,215
0,328,12,159
10,239,35,215
9,133,350,507
0,37,227,235
NaN,NaN,NaN,NaN
16,152,95,236
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
25,202,53,219
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,225,274
NaN,NaN,NaN,NaN
0,0,256,243
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
9,333,218,439
4,310,2,183
10,174,86,229
0,0,219,280
1,79,195,224
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
7,503,115,374
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,250,249
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,246,253
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
25,48,128,298
14,104,144,237
0,0,247,252
NaN,NaN,NaN,NaN
0,0,252,247
0,122,164,213
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
9,186,79,225
2,150,119,228
0,0,229,270
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
21,168,82,228
18,115,126,240
0,112,159,228
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
5,134,151,209
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
16,324,182,477
0,0,231,268
10,0,222,267
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
5,289,266,439
NaN,NaN,NaN,NaN
4,171,103,221
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
14,339,176,470
17,529,44,409
0,0,1,7
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,260,54,185
0,84,199,216
0,0,232,267
NaN,NaN,NaN,NaN
0,0,251,248
13,70,381,535
28,95,132,244
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,243,256
62,382,119,436
0,199,90,210
NaN,NaN,NaN,NaN
0,166,106,227
1,0,0,17
0,0,222,277
2,231,80,186
19,485,95,400
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,136,152,211
NaN,NaN,NaN,NaN
16,209,74,200
0,0,259,240
4,119,130,246
0,147,137,215
16,101,349,533
0,0,465,534
24,189,51,235
0,0,241,258
NaN,NaN,NaN,NaN
0,103,161,235
NaN,NaN,NaN,NaN
15,410,140,434
9,162,90,238
0,0,217,282
NaN,NaN,NaN,NaN
0,223,80,196
NaN,NaN,NaN,NaN
0,0,226,273
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
2,205,82,210
3,42,216,238
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
1,397,165,436
0,186,88,225
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
5,231,82,181
NaN,NaN,NaN,NaN
0,158,135,206
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
1,54,184,260
3,193,103,200
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
6,100,184,209
1,123,154,221
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
25,119,354,501
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
4,120,138,237
0,214,86,199
NaN,NaN,NaN,NaN
0,97,156,246
0,0,245,254
8,0,234,257
NaN,NaN,NaN,NaN
47,485,14,453
24,0,214,261
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
8,404,161,426
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,86,210,203
16,129,129,225
NaN,NaN,NaN,NaN
0,0,213,286
NaN,NaN,NaN,NaN
5,232,59,203
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,244,255
12,513,92,382
8,87,145,259
NaN,NaN,NaN,NaN
8,109,123,259
0,0,231,268
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
43,321,184,451
19,173,104,203
0,172,119,208
NaN,NaN,NaN,NaN
10,134,124,231
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
1,178,99,221
43,148,53,255
NaN,NaN,NaN,NaN
16,191,91,201
0,0,230,269
NaN,NaN,NaN,NaN
3,212,96,188
2,93,377,527
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
2,172,121,204
0,0,1,5
25,370,174,430
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
3,83,408,505
NaN,NaN,NaN,NaN
17,471,123,388
6,164,104,225
NaN,NaN,NaN,NaN
0,0,227,272
13,133,120,233
0,0,248,251
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
13,124,104,258
70,412,79,438
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
17,124,106,252
44,449,77,429
0,69,204,226
NaN,NaN,NaN,NaN
77,477,46,399
0,0,246,253
NaN,NaN,NaN,NaN
2,96,170,231
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,240,259
0,0,238,261
4,135,137,223
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
29,78,141,251
NaN,NaN,NaN,NaN
15,164,318,502
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
17,119,124,239
7,227,68,197
17,224,45,213
24,246,232,497
NaN,NaN,NaN,NaN
0,0,252,247
4,0,208,287
0,0,233,266
NaN,NaN,NaN,NaN
17,339,171,472
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
29,562,60,348
NaN,NaN,NaN,NaN
0,0,219,280
NaN,NaN,NaN,NaN
23,500,65,411
NaN,NaN,NaN,NaN
17,202,60,220
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,10,456,533
4,104,140,251
NaN,NaN,NaN,NaN
39,403,136,421
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,213,286
NaN,NaN,NaN,NaN
0,271,42,186
8,242,58,191
0,83,178,238
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,256,243
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
49,502,54,394
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
14,202,75,208
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
39,332,169,459
8,75,160,256
0,0,208,291
NaN,NaN,NaN,NaN
16,72,161,250
5,120,135,239
24,259,255,461
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,235,75,189
NaN,NaN,NaN,NaN
23,117,124,235
NaN,NaN,NaN,NaN
9,133,132,225
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
6,8,221,264
NaN,NaN,NaN,NaN
22,483,78,416
15,159,108,217
0,0,1,6
2,287,32,178
0,95,143,261
NaN,NaN,NaN,NaN
8,74,166,251
21,174,70,234
NaN,NaN,NaN,NaN
26,383,159,431
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
6,262,34,197
NaN,NaN,NaN,NaN
27,92,108,272
7,262,26,204
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
2,257,45,195
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
6,0,217,276
4,178,87,230
3,146,143,207
7,160,109,223
30,189,81,199
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
17,137,120,225
9,257,34,199
NaN,NaN,NaN,NaN
49,136,88,226
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
2,124,149,224
13,0,204,282
NaN,NaN,NaN,NaN
19,436,113,431
NaN,NaN,NaN,NaN
11,125,114,249
0,105,171,223
6,124,142,227
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,194,125,180
0,152,363,484
NaN,NaN,NaN,NaN
26,347,199,427
NaN,NaN,NaN,NaN
0,0,224,275
7,0,216,276
NaN,NaN,NaN,NaN
11,65,166,257
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
8,66,150,275
0,128,149,222
4,462,103,430
NaN,NaN,NaN,NaN
32,164,68,235
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
42,525,11,421
9,53,182,255
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,236,263
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
13,165,85,236
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
18,259,297,425
22,141,120,216
0,209,87,203
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
1,310,3,185
NaN,NaN,NaN,NaN
38,256,244,461
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,213,66,220
NaN,NaN,NaN,NaN
10,216,72,201
NaN,NaN,NaN,NaN
20,189,84,206
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,118,127,254
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
1,126,164,208
NaN,NaN,NaN,NaN
0,0,476,523
40,463,54,442
4,0,213,282
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,133,142,224
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
4,220,83,192
NaN,NaN,NaN,NaN
5,245,34,215
1,69,188,241
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,185,116,198
0,0,212,287
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,228,285,486
2,106,167,224
NaN,NaN,NaN,NaN
0,77,152,270
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
1,99,152,247
39,406,143,411
NaN,NaN,NaN,NaN
15,191,42,251
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
13,53,172,261
NaN,NaN,NaN,NaN
16,134,103,246
0,163,118,218
9,163,60,267
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
4,184,81,230
NaN,NaN,NaN,NaN
0,159,112,228
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
12,0,202,285
0,0,480,519
NaN,NaN,NaN,NaN
10,133,100,256
0,151,132,216
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
4,194,100,201
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
3,175,108,213
NaN,NaN,NaN,NaN
6,101,150,242
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
9,157,105,228
4,123,140,232
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
14,211,338,436
2,132,155,210
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
27,187,44,241
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,263,236
7,136,139,217
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
13,258,15,213
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,255,244
NaN,NaN,NaN,NaN
21,104,339,535
4,0,240,255
NaN,NaN,NaN,NaN
9,433,128,429
NaN,NaN,NaN,NaN
35,463,87,414
0,0,237,262
NaN,NaN,NaN,NaN
21,204,297,477
2,84,198,215
14,167,65,253
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
14,143,380,462
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
10,173,93,223
0,197,82,220
31,451,77,440
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
40,187,25,247
NaN,NaN,NaN,NaN
8,0,232,259
10,203,57,229
42,186,50,221
35,481,64,419
NaN,NaN,NaN,NaN
9,310,0,180
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
30,373,143,453
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
24,118,135,222
34,466,105,394
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
13,259,34,193
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
18,203,86,192
NaN,NaN,NaN,NaN
0,0,226,273
NaN,NaN,NaN,NaN
0,211,75,213
NaN,NaN,NaN,NaN
0,162,130,207
0,0,243,256
32,187,46,234
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
3,249,47,200
25,244,246,484
NaN,NaN,NaN,NaN
0,211,88,200
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
20,205,43,231
30,61,167,241
1,0,0,40
NaN,NaN,NaN,NaN
8,72,393,526
22,156,81,240
0,261,64,174
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
27,83,149,240
45,539,8,407
NaN,NaN,NaN,NaN
16,115,120,248
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,249,250
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,244,255
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
21,141,77,260
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
1,169,104,225
38,371,131,459
0,0,1,4
0,105,186,208
0,293,41,165
NaN,NaN,NaN,NaN
0,0,1,2
4,110,145,240
NaN,NaN,NaN,NaN
22,193,75,209
NaN,NaN,NaN,NaN
0,184,331,484
9,159,110,221
1,123,154,221
NaN,NaN,NaN,NaN
0,64,187,248
0,0,247,252
0,337,0,162
16,132,105,246
NaN,NaN,NaN,NaN
36,139,91,233
NaN,NaN,NaN,NaN
5,172,122,200
0,0,237,262
24,85,153,237
0,0,231,268
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
2,566,58,373
0,0,237,262
0,180,90,229
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
12,112,127,248
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
18,146,84,251
7,63,174,255
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,455,544
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,493,506
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
5,236,66,192
8,176,117,198
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,245,254
NaN,NaN,NaN,NaN
37,499,58,405
0,0,218,281
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
7,161,102,229
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
13,223,68,195
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
27,483,78,411
0,0,239,260
6,118,133,242
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,184,107,208
0,219,98,182
8,212,80,199
20,201,263,515
16,194,59,230
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
58,377,117,447
1,0,0,3
0,370,0,129
19,147,80,253
NaN,NaN,NaN,NaN
8,122,135,234
3,51,179,266
28,258,25,188
0,0,245,254
28,132,94,245
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
68,116,47,268
0,180,340,479
8,154,354,483
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,227,272
11,200,64,224
28,122,100,249
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,1,1
44,59,132,264
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
71,156,4,268
0,178,106,215
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
14,100,128,257
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,123,136,240
0,0,238,261
1,81,192,225
0,220,74,205
NaN,NaN,NaN,NaN
0,225,55,219
1,0,0,19
0,0,231,268
NaN,NaN,NaN,NaN
0,159,120,220
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,251,248
0,265,55,179
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,430,125,444
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,233,266
0,294,32,173
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
26,486,87,400
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,94,183,222
0,101,157,241
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,148,128,223
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
51,465,63,420
NaN,NaN,NaN,NaN
0,0,212,287
0,230,92,177
0,109,174,216
8,0,472,519
26,193,66,214
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
11,106,147,235
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
3,41,215,240
NaN,NaN,NaN,NaN
0,239,76,184
NaN,NaN,NaN,NaN
0,77,183,239
2,188,96,213
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
20,243,34,202
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,62,184,253
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
7,50,182,260
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
6,196,87,210
8,212,92,187
29,233,7,230
0,295,27,177
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,186,102,211
19,171,75,234
0,0,1,6
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
7,216,70,206
NaN,NaN,NaN,NaN
0,0,222,277
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
43,207,18,231
22,466,101,410
10,69,162,258
0,61,176,262
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
41,384,123,451
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
10,211,82,196
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,1,6
57,489,17,436
0,84,166,249
NaN,NaN,NaN,NaN
0,280,26,193
NaN,NaN,NaN,NaN
27,164,47,261
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
31,336,211,421
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,149,122,228
NaN,NaN,NaN,NaN
29,241,244,485
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,247,252
NaN,NaN,NaN,NaN
0,0,249,250
11,484,108,396
NaN,NaN,NaN,NaN
0,0,269,230
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,61,214,224
12,618,16,353
NaN,NaN,NaN,NaN
18,158,95,228
27,236,40,196
22,239,50,188
0,0,221,278
NaN,NaN,NaN,NaN
84,484,21,410
NaN,NaN,NaN,NaN
9,113,147,230
NaN,NaN,NaN,NaN
32,486,56,425
24,346,164,465
5,158,89,247
0,110,165,224
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,219,79,201
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
65,412,73,449
0,215,325,459
9,550,33,407
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
40,181,75,203
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,0,1,6
0,0,485,514
NaN,NaN,NaN,NaN
43,435,86,435
NaN,NaN,NaN,NaN
10,126,130,233
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
6,243,59,191
1,87,154,257
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
6,130,114,249
36,138,70,255
0,0,457,542
NaN,NaN,NaN,NaN
0,128,151,220
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
6,0,233,260
23,171,81,224
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
3,195,91,210
0,222,76,201
NaN,NaN,NaN,NaN
0,0,266,233
11,263,34,191
0,152,139,208
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
22,91,123,263
0,0,224,275
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
0,227,78,194
NaN,NaN,NaN,NaN
